num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,116,27,7,Sun,AKLKUL,Malaysia,1,0,0,8.83,1
4,Internet,RoundTrip,316,17,2,Thu,AKLKUL,Malaysia,1,0,0,8.83,1
1,Mobile,RoundTrip,45,63,8,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,215,19,15,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,107,23,12,Sun,AKLKUL,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,228,31,11,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,20,77,8,Fri,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,124,19,5,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
4,Internet,RoundTrip,98,17,4,Wed,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,160,22,18,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,126,21,12,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,40,53,3,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Mobile,RoundTrip,18,329,4,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,368,17,6,Sun,AKLKUL,Malaysia,0,1,1,8.83,1
1,Internet,RoundTrip,153,30,8,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,83,110,23,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,48,21,11,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,78,36,2,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
4,Internet,RoundTrip,281,17,0,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,229,17,8,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,88,18,7,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,30,63,2,Sun,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,32,18,4,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,60,26,8,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,28,30,8,Fri,AKLKUL,Vietnam,1,1,0,8.83,0
2,Internet,RoundTrip,179,47,6,Sat,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,74,29,0,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
3,Internet,RoundTrip,233,21,12,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,20,17,20,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,87,17,15,Tue,AKLKUL,United Kingdom,0,0,0,8.83,0
2,Internet,RoundTrip,110,29,11,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,139,22,8,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,48,17,3,Sat,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,274,29,8,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,37,18,14,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,158,35,20,Tue,AKLKUL,Singapore,1,0,1,8.83,0
1,Internet,RoundTrip,31,22,1,Fri,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,388,22,2,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,90,20,5,Fri,AKLKUL,New Zealand,1,1,1,8.83,0
4,Internet,RoundTrip,335,49,3,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,21,42,19,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,33,47,12,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,162,18,7,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,12,28,8,Wed,AKLKUL,Malaysia,1,0,0,8.83,1
2,Internet,RoundTrip,71,19,1,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,30,22,5,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,305,30,15,Fri,AKLKUL,China,1,1,1,8.83,0
1,Internet,RoundTrip,26,90,15,Sun,AKLKUL,Malaysia,1,0,0,8.83,1
3,Internet,RoundTrip,180,71,8,Sat,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,29,304,13,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,24,90,14,Sun,AKLKUL,Cambodia,1,0,0,8.83,0
2,Internet,RoundTrip,333,17,15,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,412,17,9,Tue,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,270,42,15,Fri,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,104,41,22,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,139,23,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,21,24,6,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,173,37,5,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,168,23,7,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,182,21,13,Sun,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,263,25,9,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,134,27,18,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,221,24,9,Wed,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,63,21,23,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,361,59,10,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,69,18,18,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,226,223,2,Mon,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,115,37,7,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,40,130,9,Sat,AKLKUL,Poland,1,0,0,8.83,0
2,Internet,RoundTrip,133,20,8,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
3,Internet,RoundTrip,210,18,2,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,115,17,8,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,85,23,11,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,236,21,18,Wed,AKLKUL,Germany,0,0,0,8.83,0
1,Internet,RoundTrip,54,17,13,Sun,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,40,18,10,Sat,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,271,312,9,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,179,23,10,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,45,143,0,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,284,56,21,Fri,AKLKUL,Belgium,1,0,0,8.83,0
2,Internet,RoundTrip,204,32,19,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,86,81,9,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,200,56,11,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,137,42,0,Fri,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,100,42,17,Sun,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,349,17,17,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,316,42,2,Fri,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,90,22,5,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,36,19,5,Sat,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,62,47,10,Wed,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,230,39,0,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,83,35,13,Tue,AKLKUL,Malaysia,1,1,1,8.83,1
4,Internet,RoundTrip,72,24,3,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,388,22,7,Tue,AKLKUL,Malaysia,1,0,0,8.83,1
5,Internet,RoundTrip,128,23,23,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,242,17,1,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,35,19,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,278,35,5,Thu,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,93,91,7,Mon,AKLKUL,New Zealand,1,1,1,8.83,1
1,Internet,RoundTrip,119,134,17,Sun,AKLKUL,Malaysia,1,0,0,8.83,1
2,Internet,RoundTrip,234,23,9,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,45,27,12,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,38,135,13,Fri,AKLKUL,France,0,0,0,8.83,0
2,Internet,RoundTrip,227,22,12,Sat,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,112,18,12,Sat,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,85,33,17,Sun,AKLKUL,Oman,1,0,1,8.83,0
1,Internet,RoundTrip,8,19,9,Thu,AKLKUL,New Zealand,0,0,1,8.83,1
2,Internet,RoundTrip,383,20,6,Sun,AKLKUL,Malaysia,1,1,1,8.83,1
3,Internet,RoundTrip,89,17,14,Tue,AKLKUL,United Kingdom,0,0,1,8.83,0
1,Internet,RoundTrip,69,34,9,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,30,41,12,Wed,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,370,21,9,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,6,45,12,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,79,43,6,Fri,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,409,18,4,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,279,18,7,Tue,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,55,20,6,Tue,AKLKUL,United States,0,0,0,8.83,1
1,Internet,RoundTrip,71,31,12,Fri,AKLKUL,France,0,0,1,8.83,1
1,Internet,RoundTrip,166,91,2,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,174,84,11,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,55,73,8,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,164,35,12,Sun,AKLKUL,Germany,1,1,0,8.83,0
1,Internet,RoundTrip,65,25,23,Sat,AKLKUL,Malaysia,1,0,0,8.83,1
2,Internet,RoundTrip,111,22,12,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,9,47,11,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,65,278,2,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,38,17,5,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,128,37,8,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,200,21,15,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,332,17,10,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,77,19,16,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,49,36,7,Fri,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,293,85,12,Sun,AKLKUL,Malaysia,0,1,1,8.83,0
2,Internet,RoundTrip,181,18,2,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,114,24,11,Wed,AKLKUL,Qatar,1,1,1,8.83,1
2,Internet,RoundTrip,21,31,9,Mon,AKLKUL,Malaysia,1,1,0,8.83,1
1,Internet,RoundTrip,32,35,8,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,300,63,2,Fri,AKLKUL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,158,138,11,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,325,21,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,1
1,Internet,RoundTrip,162,32,14,Sat,AKLKUL,Bangladesh,1,0,0,8.83,1
1,Internet,RoundTrip,163,86,6,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,110,35,0,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
3,Internet,RoundTrip,40,17,0,Fri,AKLKUL,(not set),0,0,0,8.83,0
2,Internet,RoundTrip,117,153,10,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
4,Internet,RoundTrip,88,21,23,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,203,92,4,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,90,23,10,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,102,74,2,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,269,18,11,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
4,Internet,RoundTrip,169,21,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1
2,Internet,RoundTrip,173,31,9,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,75,23,6,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,135,33,4,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,92,34,11,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,126,39,8,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
6,Internet,RoundTrip,224,38,6,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,49,261,13,Sun,AKLKUL,Réunion,0,0,0,8.83,0
1,Internet,RoundTrip,109,21,14,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,35,81,5,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,143,29,6,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
3,Internet,RoundTrip,101,20,6,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,339,17,13,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,246,18,3,Mon,AKLKUL,Malaysia,0,1,0,8.83,0
3,Internet,RoundTrip,336,17,8,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,OneWay,7,1,14,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,307,32,15,Thu,AKLKUL,Réunion,1,0,1,8.83,1
1,Mobile,RoundTrip,199,17,2,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,242,18,1,Sun,AKLKUL,Thailand,0,1,0,8.83,0
1,Internet,RoundTrip,25,20,9,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,233,60,11,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,242,18,2,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,3,39,1,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,33,47,5,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,30,27,8,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
8,Internet,RoundTrip,261,22,14,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,37,22,12,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,43,17,2,Wed,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,241,47,4,Mon,AKLKUL,Malaysia,1,1,0,8.83,1
1,Internet,RoundTrip,19,30,9,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,216,21,7,Sat,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,233,17,12,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,17,24,11,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,143,38,6,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,233,83,7,Thu,AKLKUL,New Zealand,1,1,1,8.83,1
1,Internet,RoundTrip,165,17,7,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,111,85,0,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,79,22,4,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,32,17,21,Thu,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,215,17,9,Fri,AKLKUL,Malaysia,1,1,1,8.83,1
3,Internet,RoundTrip,316,28,11,Tue,AKLKUL,China,0,0,0,8.83,0
1,Internet,RoundTrip,3,135,6,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,128,33,4,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,200,35,12,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,377,28,11,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,216,18,10,Sat,AKLKUL,United Kingdom,1,1,0,8.83,0
2,Internet,RoundTrip,174,30,6,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,77,22,14,Wed,AKLKUL,Netherlands,1,1,0,8.83,0
1,Internet,RoundTrip,73,39,11,Sat,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,21,33,3,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,135,22,8,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,224,62,4,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,223,46,11,Thu,AKLKUL,United Kingdom,0,0,1,8.83,0
1,Internet,RoundTrip,32,22,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,234,23,9,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,64,35,12,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,243,29,4,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,93,29,9,Mon,AKLKUL,Italy,0,0,0,8.83,0
2,Internet,RoundTrip,207,157,1,Mon,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,86,18,2,Thu,AKLKUL,India,1,0,1,8.83,1
1,Mobile,RoundTrip,96,30,3,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,83,33,16,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,135,22,13,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,99,19,13,Sun,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,373,17,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,37,17,16,Tue,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,134,56,18,Tue,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,190,41,4,Sun,AKLKUL,Indonesia,1,0,1,8.83,1
2,Mobile,RoundTrip,5,98,12,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,471,21,7,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,68,30,16,Fri,AKLKUL,Malaysia,1,0,1,8.83,1
2,Internet,RoundTrip,34,49,17,Tue,AKLKUL,Netherlands,1,0,0,8.83,0
1,Internet,RoundTrip,90,17,10,Fri,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,192,21,8,Wed,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,2,90,3,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,253,318,10,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,12,108,21,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,230,39,1,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,152,19,15,Wed,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,272,32,0,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,298,88,16,Sun,AKLKUL,United Kingdom,0,0,0,8.83,0
1,Internet,RoundTrip,40,39,20,Tue,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,9,20,19,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,102,46,6,Mon,AKLKUL,Vietnam,0,0,0,8.83,0
4,Internet,RoundTrip,144,51,5,Wed,AKLKUL,Malaysia,1,1,0,8.83,1
1,Internet,RoundTrip,15,32,6,Wed,AKLKUL,New Zealand,1,0,0,8.83,1
1,Internet,RoundTrip,165,86,7,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,53,20,16,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,117,31,8,Thu,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,55,22,2,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,45,17,13,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,244,106,10,Sat,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,152,19,10,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,67,17,5,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,126,23,14,Thu,AKLKUL,Saudi Arabia,1,0,0,8.83,1
4,Internet,RoundTrip,111,32,6,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,177,17,7,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
3,Internet,RoundTrip,278,37,14,Wed,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,31,21,12,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,57,25,21,Mon,AKLKUL,Italy,1,1,1,8.83,0
1,Mobile,RoundTrip,16,37,2,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,53,64,12,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,39,19,5,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,60,83,7,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,38,65,2,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,136,30,4,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,223,47,13,Sat,AKLKUL,Belgium,0,0,0,8.83,0
1,Internet,RoundTrip,42,38,3,Wed,AKLKUL,Malaysia,1,0,0,8.83,1
5,Internet,RoundTrip,391,17,17,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,292,23,15,Thu,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,211,79,4,Wed,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,191,24,22,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,223,51,15,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,171,19,14,Fri,AKLKUL,China,1,0,1,8.83,0
2,Internet,RoundTrip,112,88,5,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,285,47,10,Fri,AKLKUL,Singapore,1,0,0,8.83,0
1,Internet,RoundTrip,369,20,15,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,309,25,8,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,146,21,3,Sun,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,320,56,10,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,83,21,8,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,74,27,6,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,347,20,9,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,84,104,7,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,86,24,10,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,309,106,0,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,176,18,13,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,56,35,11,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,110,17,15,Wed,AKLKUL,Indonesia,1,0,0,8.83,0
2,Internet,RoundTrip,313,18,19,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
4,Internet,RoundTrip,18,56,23,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,29,17,9,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,7,20,14,Mon,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,65,19,11,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,84,20,10,Sun,AKLKUL,Malaysia,1,0,1,8.83,1
1,Mobile,RoundTrip,152,23,5,Tue,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,210,85,16,Sun,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,96,30,3,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,325,22,9,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,57,21,14,Mon,AKLKUL,Malaysia,0,0,0,8.83,1
